column,kind,missing_rate,flag_high_missing,flag_near_constant,corr,auc,rank_metric,cramers_v,fraud_rate_spread
V324,numeric,0.8605496664070174,False,False,-0.024006119680191482,0.5177723014248635,0.5177723014248635,,
V113,numeric,0.0005317167338368274,False,True,0.11597582692794876,0.5175828722355109,0.5175828722355109,,
V152,numeric,0.8612270125647712,False,False,-0.05915385931556785,0.517542587381413,0.517542587381413,,
V111,numeric,0.0005317167338368274,False,True,0.12160956073760247,0.517448612232813,0.517448612232813,,
V226,numeric,0.7791343516103905,False,False,0.0022731133073467056,0.5174135278529298,0.5174135278529298,,
V296,numeric,0.0021488806854743116,False,False,0.004160508556701872,0.517273320435483,0.517273320435483,,
D7,numeric,0.9340992989467267,True,False,-0.12719850708196542,0.5172335714032597,0.5172335714032597,,
V129,numeric,0.0005317167338368274,False,False,0.012730588175913703,0.5172218634468952,0.5172218634468952,,
V245,numeric,0.7605310393876791,False,False,0.0913196967239913,0.5169140732902575,0.5169140732902575,,
V301,numeric,0.0021488806854743116,False,False,0.03208656188333775,0.5169131775221086,0.5169131775221086,,
V98,numeric,0.0005317167338368274,False,False,0.02731781300137452,0.5169098709589075,0.5169098709589075,,
V110,numeric,0.0005317167338368274,False,True,0.08162973964552091,0.5167382146741455,0.5167382146741455,,
V165,numeric,0.8612270125647712,False,False,-0.051398642534157615,0.5166614195399837,0.5166614195399837,,
V220,numeric,0.7605310393876791,False,False,0.07661637397883436,0.5166478090529177,0.5166478090529177,,
V169,numeric,0.7632353439225116,False,False,0.06810293439986534,0.5166123511390752,0.5166123511390752,,
V108,numeric,0.0005317167338368274,False,True,0.09679437359913677,0.5164780596723936,0.5164780596723936,,
V166,numeric,0.8612270125647712,False,False,-0.02943587774974222,0.5163867786220832,0.5163867786220832,,
V144,numeric,0.8612270125647712,False,False,-0.051970171053486225,0.5163334424566279,0.5163334424566279,,
V109,numeric,0.0005317167338368274,False,False,0.060994001066502525,0.5162361238033077,0.5162361238033077,,
V100,numeric,0.0005317167338368274,False,False,0.01128622599151254,0.5161072606593379,0.5161072606593379,,
V136,numeric,0.0005317167338368274,False,False,-4.225181584473561e-05,0.51558094821096,0.51558094821096,,
V66,numeric,0.13055169844549055,False,False,0.037630853193012806,0.5155431404768024,0.5155431404768024,,
V105,numeric,0.0005317167338368274,False,False,-0.0032292854695571624,0.5155208104324311,0.5155208104324311,,
V321,numeric,2.0320384732617603e-05,False,False,0.0016771114354831806,0.5152510567501392,0.5152510567501392,,
V299,numeric,2.0320384732617603e-05,False,False,-0.0003076622185041438,0.5151271129426843,0.5151271129426843,,
V106,numeric,0.0005317167338368274,False,False,-0.002091194706931023,0.5149905988279295,0.5149905988279295,,
V137,numeric,0.0005317167338368274,False,False,-0.00011479958381898497,0.5149350149621064,0.5149350149621064,,
V331,numeric,0.8605496664070174,False,False,-0.021982048900506555,0.5147069618433292,0.5147069618433292,,
V322,numeric,0.8605496664070174,False,False,-0.021540788669819892,0.5146759697770071,0.5146759697770071,,
id_09,numeric,0.8731229044603245,False,False,0.02943089396632997,0.5144069091515853,0.5144069091515853,,
V164,numeric,0.8612270125647712,False,False,-0.02744513920544514,0.513198127527534,0.513198127527534,,
V143,numeric,0.8612270125647712,False,False,-0.029766792193588982,0.5131102064145509,0.5131102064145509,,
D9,numeric,0.8731229044603245,False,False,-0.04425253921102908,0.5128033337238969,0.5128033337238969,,
V266,numeric,0.7791343516103905,False,False,-0.005256878230003737,0.5126729440034912,0.5126729440034912,,
V223,numeric,0.7791343516103905,False,False,0.0011065032954872193,0.5126684416390666,0.5126684416390666,,
V300,numeric,0.0021488806854743116,False,False,0.025316660712279934,0.5125992606615549,0.5125992606615549,,
V151,numeric,0.8612270125647712,False,False,-0.06086801752139512,0.5115986469186364,0.5115986469186364,,
V104,numeric,0.0005317167338368274,False,False,0.0034847210764033477,0.5106783254403663,0.5106783254403663,,
V135,numeric,0.0005317167338368274,False,False,-0.00027626329806655636,0.5105774713138101,0.5105774713138101,,
id_03,numeric,0.8876892335828225,False,False,0.04145664350595902,0.5102492572951933,0.5102492572951933,,
V205,numeric,0.763553696616656,False,False,-0.009895837921395279,0.5101880358138442,0.5101880358138442,,
V172,numeric,0.763553696616656,False,False,-0.01323747294473885,0.5101673619384566,0.5101673619384566,,
V329,numeric,0.8605496664070174,False,False,-0.023098890065908227,0.5083985136780668,0.5083985136780668,,
V338,numeric,0.8605496664070174,False,False,-0.0193564415813147,0.5083860650654726,0.5083860650654726,,
V319,numeric,2.0320384732617603e-05,False,False,6.07598854265774e-05,0.5078736216098722,0.5078736216098722,,
V297,numeric,2.0320384732617603e-05,False,False,0.0025295930881376622,0.5078312119814958,0.5078312119814958,,
id_11,numeric,0.7612727334304196,False,False,0.007914420181420044,0.5077740223909704,0.5077740223909704,,
V162,numeric,0.8612371727571375,False,False,0.053302336233607,0.5073153157252319,0.5073153157252319,,
V330,numeric,0.8605496664070174,False,False,-0.021163925073661924,0.5070185224219445,0.5070185224219445,,
V339,numeric,0.8605496664070174,False,False,-0.014663379418456357,0.5070051763002792,0.5070051763002792,,
V163,numeric,0.8612371727571375,False,False,0.04653220466098824,0.5067634994039815,0.5067634994039815,,
V142,numeric,0.8612371727571375,False,False,0.08041082180216999,0.5067548378066459,0.5067548378066459,,
V161,numeric,0.8612371727571375,False,False,0.03980598860471173,0.5066387893360026,0.5066387893360026,,
V141,numeric,0.8612371727571375,False,False,0.08562757438174091,0.506632670419189,0.506632670419189,,
V328,numeric,0.8605496664070174,False,False,-0.011053260609156918,0.5061456451915824,0.5061456451915824,,
V337,numeric,0.8605496664070174,False,False,-0.0057024281666271,0.5061373590389744,0.5061373590389744,,
V26,numeric,0.1288193856470349,False,False,0.015929046145121816,0.5061121851345457,0.5061121851345457,,
V159,numeric,0.8612270125647712,False,False,-0.06266039086816988,0.5051278160213214,0.5051278160213214,,
V335,numeric,0.8605496664070174,False,False,-0.0054559581886120066,0.5050303906622107,0.5050303906622107,,
V326,numeric,0.8605496664070174,False,False,-0.006837540006062442,0.505012163504318,0.505012163504318,,
V119,numeric,0.0005317167338368274,False,True,0.04813451578180824,0.5047633873397173,0.5047633873397173,,
V117,numeric,0.0005317167338368274,False,True,0.04943855818274608,0.5047368278735485,0.5047368278735485,,
V118,numeric,0.0005317167338368274,False,True,0.040601370818555825,0.5045287489068312,0.5045287489068312,,
V336,numeric,0.8605496664070174,False,False,-0.002402066638591176,0.5043165372031891,0.5043165372031891,,
V327,numeric,0.8605496664070174,False,False,-0.0010497488677671564,0.5043067806507315,0.5043067806507315,,
V138,numeric,0.8612371727571375,False,False,0.042658314784321194,0.504019766319582,0.504019766319582,,
V9,numeric,0.47293494090154775,False,False,0.03791477628193624,0.5036067388614404,0.5036067388614404,,
V173,numeric,0.763553696616656,False,False,-0.021348518349905206,0.5035366023724264,0.5035366023724264,,
V206,numeric,0.763553696616656,False,False,-0.005695251103899211,0.5035362006864816,0.5035362006864816,,
V3,numeric,0.47293494090154775,False,False,0.04925741608291109,0.5034817248539274,0.5034817248539274,,
id_04,numeric,0.8876892335828225,False,True,-0.05970132128618345,0.5031740922295154,0.5031740922295154,,
id_07,numeric,0.9912707013919464,True,False,-0.08476785965792837,0.5028727422959856,0.5028727422959856,,
id_10,numeric,0.8731229044603245,False,False,0.011042562365330858,0.5028444359630341,0.5028444359630341,,
V6,numeric,0.47293494090154775,False,False,0.010552477634240042,0.5028236592883152,0.5028236592883152,,
V122,numeric,0.0005317167338368274,False,True,0.01871204686441621,0.502328610192887,0.502328610192887,,
V121,numeric,0.0005317167338368274,False,True,0.01232953075458435,0.5021090835589005,0.5021090835589005,,
V120,numeric,0.0005317167338368274,False,True,0.01967812076339144,0.5020842966062701,0.5020842966062701,,
V311,numeric,2.0320384732617603e-05,False,False,0.0013001555716181039,0.5020632714892194,0.5020632714892194,,
V286,numeric,2.0320384732617603e-05,False,False,0.004408655244829479,0.5020070326969679,0.5020070326969679,,
C3,numeric,0.0,False,True,-0.006833173826653249,0.5020058475111234,0.5020058475111234,,
id_08,numeric,0.9912707013919464,True,False,-0.05748877227233186,0.5019103320285566,0.5019103320285566,,
V7,numeric,0.47293494090154775,False,False,0.02349200147721833,0.5016497763599364,0.5016497763599364,,
V334,numeric,0.8605496664070174,False,False,-0.00045073113888020243,0.5015432968892329,0.5015432968892329,,
V325,numeric,0.8605496664070174,False,False,0.00779243787740431,0.5015370012900499,0.5015370012900499,,
V25,numeric,0.1288193856470349,False,False,0.0038264929638419896,0.5014932331479196,0.5014932331479196,,
V160,numeric,0.8612270125647712,False,False,-0.062338297445949556,0.5012977330232669,0.5012977330232669,,
V269,numeric,0.7791343516103905,False,False,-0.0059044863500249,0.5010769239241021,0.5010769239241021,,
V2,numeric,0.47293494090154775,False,False,0.019872176833452826,0.5010465836845175,0.5010465836845175,,
V8,numeric,0.47293494090154775,False,False,0.01604125649876978,0.5005941659939657,0.5005941659939657,,
V89,numeric,0.15098723202492634,False,True,-0.005187741847718364,0.5003702553358005,0.5003702553358005,,
V28,numeric,0.1288193856470349,False,True,-0.004894602580518815,0.5003456886310556,0.5003456886310556,,
V27,numeric,0.1288193856470349,False,True,-0.004979400635690831,0.5003430564841185,0.5003430564841185,,
V240,numeric,0.7791343516103905,False,True,0.0027928017313073785,0.5002936503867704,0.5002936503867704,,
V68,numeric,0.13055169844549055,False,True,-0.00404808584379758,0.5002333836950781,0.5002333836950781,,
V41,numeric,0.2861262573238053,False,True,0.004154144923513904,0.5002200833044659,0.5002200833044659,,
V107,numeric,0.0005317167338368274,False,True,0.0025535525264307195,0.5001423651418616,0.5001423651418616,,
V65,numeric,0.13055169844549055,False,True,0.0027009818428815223,0.5001267119161671,0.5001267119161671,,
V14,numeric,0.1288193856470349,False,True,0.0021454034425817557,0.5001251863588078,0.5001251863588078,,
V241,numeric,0.7791343516103905,False,True,0.001988497225526929,0.5000792430830409,0.5000792430830409,,
V88,numeric,0.15098723202492634,False,True,0.0005535873250203081,0.5000558230515448,0.5000558230515448,,
V1,numeric,0.47293494090154775,False,True,0.00104545031014382,0.5000149154993094,0.5000149154993094,,
V305,numeric,2.0320384732617603e-05,False,True,-0.0004955644383046212,0.5000035095292492,0.5000035095292492,,
id_19,categorical,0.7640837199850984,False,False,,,0.22071543796821655,0.22071543796821655,1.0
id_20,categorical,0.7641802418125783,False,False,,,0.2150996933869933,0.2150996933869933,1.0
id_31,categorical,0.7624513157449114,False,False,,,0.18770914525972174,0.18770914525972174,1.0
id_17,categorical,0.7639973583499847,False,False,,,0.18361841667197235,0.18361841667197235,1.0
id_35,categorical,0.7612608798726589,False,False,,,0.1705792760943864,0.1705792760943864,0.10160295896787475
id_13,categorical,0.7844007179869272,False,False,,,0.16847942860529416,0.16847942860529416,1.0
id_15,categorical,0.7612608798726589,False,False,,,0.15370241924094066,0.15370241924094066,0.08409609059475127
id_29,categorical,0.7612727334304196,False,False,,,0.15306225000500454,0.15306225000500454,0.08345373225143891
id_28,categorical,0.7612727334304196,False,False,,,0.15143312998060168,0.15143312998060168,0.08174278711397095
M4,categorical,0.47658753005723575,False,False,,,0.15038932440836664,0.15038932440836664,0.09516716835626662
id_16,categorical,0.7809801198902699,False,False,,,0.14613642270737393,0.14613642270737393,0.08444062180387765
id_38,categorical,0.7612608798726589,False,False,,,0.14512424812765065,0.14512424812765065,0.07679150009966401
id_36,categorical,0.7612608798726589,False,False,,,0.1385568906208875,0.1385568906208875,0.060884274270315855
id_37,categorical,0.7612608798726589,False,False,,,0.13723659202580843,0.13723659202580843,0.06231144059239728
id_12,categorical,0.7557608290716971,False,False,,,0.13611454948283144,0.13611454948283144,0.060744082867622326
M6,categorical,0.28678836319300977,False,False,,,0.12411163604402738,0.12411163604402738,0.053639824331949165
id_33,categorical,0.8758949436109323,False,False,,,0.09587397820079224,0.09587397820079224,1.0
M3,categorical,0.4590713584177194,False,False,,,0.09198981590743999,0.09198981590743999,0.035771606969147905
M2,categorical,0.4590713584177194,False,False,,,0.09178343688660484,0.09178343688660484,0.034756950524550245
M1,categorical,0.4590713584177194,False,True,,,0.08941930501739846,0.08941930501739846,0.05282552563629657
id_18,categorical,0.9236072069631185,True,False,,,0.08277015359214643,0.08277015359214643,0.3333333333333333
id_25,categorical,0.9913096487960172,True,False,,,0.08126517686859784,0.08126517686859784,1.0
id_21,categorical,0.9912639279303688,True,False,,,0.0776042662424594,0.0776042662424594,1.0
M9,categorical,0.5863311545365258,False,False,,,0.07152845424237761,0.07152845424237761,0.027977372505837587
M8,categorical,0.5863311545365258,False,False,,,0.07042084035889966,0.07042084035889966,0.029546379799610785
M7,categorical,0.5863531682866528,False,False,,,0.06987801858898936,0.06987801858898936,0.026417780512109277
id_30,categorical,0.868654113184543,False,False,,,0.06719004872950572,0.06719004872950572,0.6
id_14,categorical,0.8644562603718631,False,False,,,0.05138461393815069,0.05138461393815069,1.0
id_26,categorical,0.9912571544687913,True,False,,,0.05058687542399775,0.05058687542399775,1.0
id_32,categorical,0.8686185525112609,False,False,,,0.03869690940403746,0.03869690940403746,0.46644533427948703
id_24,categorical,0.9919615944728554,True,False,,,0.035488023442055774,0.035488023442055774,1.0
id_22,categorical,0.9912469942764249,True,False,,,0.03403582710392266,0.03403582710392266,1.0
id_34,categorical,0.8682477054898906,False,False,,,0.028873599943659317,0.028873599943659317,0.06365101289134438
id_23,categorical,0.9912469942764249,True,False,,,0.028236634482573464,0.028236634482573464,0.10268366423291601
M5,categorical,0.5934940901547736,False,False,,,0.02479237874912688,0.02479237874912688,0.011174878837865339
id_27,categorical,0.9912469942764249,True,True,,,0.024350600538343842,0.024350600538343842,0.08263821532492725
